id,年,月,17業種コード,33業種コード,規模コード,売上高,収益,経常利益,営業利益,当期純利益,税引前利益,包括利益,純資産額,総資産額,現金及び現金同等物の期末残高,従業員数,最低株価,最高株価,株主総利回り,株主資本比率,株価収益率,発行済株式総数,自己資本利益率,自己資本比率,財務活動によるキャッシュ・フロー,営業活動によるキャッシュ・フロー,投資活動によるキャッシュ・フロー,基本的1株当たり当期利益,基本的1株当たり親会社の所有者に帰属する当期利益,希薄化後１株当たり当期利益,希薄化後１株当たり当社株主に帰属する当期純利益,１株当たり当期純利益,１株当たり当社株主に帰属する当期純利益,１株当たり株主資本,１株当たり潜在株式調整後当期純利益金額,１株当たり純資産額,１株当たり親会社所有者帰属持分,１株当たり配当額親会社の所有者に帰属する当期利益,親会社の所有者に帰属する当期包括利益,親会社の所有者に帰属する持分,親会社所有者帰属持分当期利益率,親会社所有者帰属持分比率,親会社株主に帰属する当期純利益,資本金,配当性向
26,2018,3,9,3650,4,2063363.0,,,,,-124182.0,-118072.0,,2641030.0,160568.0,97878.0,,,,,,,,,6407.0,110288.0,-81077.0,,-186.75,,,,,,,,1254.79,,-118072.0,909565.0,-13.87,34.44,,,
26,2019,3,9,3650,4,2013228.0,,,,,83964.0,30304.0,,2725132.0,240099.0,92663.0,,,16.93,,,,,,42424.0,81947.0,-45931.0,,68.32,,,,,,,,1286.56,,30304.0,932577.0,5.38,34.22,,,
27,2015,3,15,7050,1,,4851202.0,1321156.0,,,,2063510.0,10696271.0,183442585.0,33598680.0,68739.0,,,,,8.35,,9.23,4.92,-302589.0,8240226.0,-1457188.0,,,,,551.18,,,550.85,,,,,,,,,,
27,2016,3,15,7050,1,,4772100.0,985284.0,,,,178328.0,10447669.0,186585842.0,37556806.0,73652.0,,,,,7.21,,7.21,4.78,-55995.0,-1127308.0,5240950.0,,,,,472.99,,,472.67,,,,,,,,,,
27,2017,3,15,7050,1,,5133245.0,1005855.0,,,,966057.0,11234286.0,197791611.0,42478393.0,77205.0,,,,,7.84,,7.58,4.92,-166524.0,4514377.0,581347.0,,,,,516.0,,,515.58,,,,,,,,,,
27,2018,3,15,7050,1,,5764172.0,1164113.0,,,,984133.0,11612892.0,199049128.0,47983114.0,72978.0,,,,,8.56,,7.3,5.22,-350468.0,9342794.0,-3395299.0,,,,,520.67,,,520.27,,,,,,,,,,
27,2019,3,15,7050,1,,5735312.0,1135300.0,,,,795191.0,11451611.0,203659146.0,53120963.0,86659.0,,,,,7.45,,6.87,5.29,-632819.0,4596242.0,1006260.0,,,,,519.95,,,519.59,,,,,,,,,,
28,2015,3,6,3700,6,816520.0,,14899.0,,,,27992.0,347305.0,1074563.0,94664.0,12291.0,,,17.6,,,,4.1,22.0,-4374.0,15167.0,-32385.0,,,,,116.26,,,,,,,,,,,,,
28,2016,3,6,3700,6,805413.0,,15078.0,,,,875.0,343853.0,1094042.0,135747.0,12705.0,,,17.9,,,,3.2,21.5,48216.0,29802.0,-34599.0,,,,,94.03,,,,,,,,,,,,,
28,2017,3,6,3700,6,731464.0,,14859.0,,,,25628.0,367608.0,1096735.0,115620.0,13171.0,,,11.4,,,,5.0,22.8,19401.0,-7843.0,-28753.0,,,,,150.87,,,,,,,,,,,,,
28,2018,3,6,3700,6,703216.0,,3061.0,,,,-5439.0,356837.0,1029222.0,86311.0,13421.0,,,,,,,-4.1,23.2,-14813.0,-3555.0,-9046.0,,,,,-125.42,,,,,,,,,,,,,
28,2019,3,6,3700,6,656504.0,,-50502.0,,,,-75019.0,280239.0,999100.0,97408.0,13607.0,,,,,,,-34.9,16.0,-53340.0,66176.0,-130.0,,,,,-861.09,,,,,,,,,,,,,
29,2016,3,4,3200,2,3543352.0,,,,104858.0,252791.0,34302.0,,4223774.0,267148.0,68988.0,,,16.8,,,,,,-40945.0,299612.0,-234078.0,35.06,,35.03,,,,,,,663.71,,253.0,972197.0,5.2,23.0,,,
29,2017,3,4,3200,2,3376057.0,,,,216515.0,258343.0,226493.0,,4463547.0,363510.0,69291.0,,,8.1,,,,,,1411.0,396643.0,-289056.0,106.73,,105.95,,,,,,,758.3,,165709.0,1091398.0,15.1,24.5,,,
29,2018,3,4,3200,2,3724406.0,,,,276362.0,344077.0,297476.0,,4701415.0,277624.0,69230.0,,,7.0,,,,,,-150592.0,397940.0,-335933.0,147.14,,136.06,,,,,,,893.26,,233619.0,1285750.0,17.8,27.3,,,
29,2019,3,4,3200,2,3923444.0,,,,216729.0,288056.0,205898.0,,5572508.0,321541.0,72020.0,,,6.5,,,,,,519062.0,415575.0,-895068.0,119.22,,110.05,,,,,,,970.46,,161655.0,1377947.0,12.7,24.7,,,
30,2015,3,15,7050,1,,5638402.0,1713001.0,,,,3455231.0,17287533.0,286149768.0,40488318.0,108153.0,,,,,10.15,,7.38,5.35,-1156621.0,9873348.0,6501689.0,,,,,73.21,,,72.94,1092.74,,,,,,,,,
30,2016,3,15,7050,1,,5714419.0,1539486.0,,,,620662.0,17386769.0,298302898.0,49158293.0,110936.0,,,,,7.61,,6.18,5.18,-105602.0,7125485.0,2240209.0,,,,,68.51,,,68.17,1121.06,,,,,,,,,
30,2017,3,15,7050,1,,5979568.0,1360767.0,,,,330609.0,16658394.0,303297433.0,63525940.0,115275.0,,,,,10.24,,6.02,5.03,-670592.0,6403088.0,8907549.0,,,,,68.27,,,67.99,1137.77,,,,,,,,,
30,2018,3,15,7050,1,,6068061.0,1462418.0,,,,1330891.0,17295037.0,306937415.0,74713689.0,117321.0,,,,,9.34,,6.32,5.22,-290538.0,12310778.0,-565875.0,,,,,74.55,,,74.28,1217.41,,,,,,,,,
30,2019,3,15,7050,1,,6697402.0,1348043.0,,,,686992.0,17261677.0,311138903.0,74206895.0,119390.0,,,,,8.21,,5.41,5.2,-484359.0,5609305.0,-5627546.0,,,,,66.91,,,66.61,1252.02,,,,,,,,,
31,2015,3,14,6100,4,1272130.0,,34563.0,,,,44733.0,577655.0,1291560.0,50299.0,12286.0,,,26.2,,,,5.5,43.4,-17372.0,49448.0,-34374.0,,,,,75.74,,,,,,,,,,,,,
31,2016,3,14,6100,4,1287253.0,,36704.0,,,,13660.0,574316.0,1293043.0,64238.0,12285.0,,,19.5,,,,4.7,43.6,-3711.0,43099.0,-24481.0,,,,,67.41,,,,,,,,,,,,,
31,2017,3,14,6100,4,1253457.0,,27418.0,,,,13295.0,579782.0,1312074.0,60024.0,12382.0,,,31.9,,,,2.6,43.4,2413.0,35373.0,-40913.0,,,,,38.27,,,,,,,,,,,,,
31,2018,3,14,6100,4,1256386.0,,27325.0,,,,8688.0,588091.0,1275535.0,53969.0,14269.0,,,,,,,-0.2,45.2,-52753.0,72972.0,-26981.0,,,,,-2.47,,,,,,,,,,,,,
31,2019,3,14,6100,4,1196803.0,,31995.0,,,,2520.0,585715.0,1247427.0,50147.0,13211.0,,,32.4,,,,2.3,46.1,-9063.0,28286.0,-22450.0,,,,,34.58,,,,,,,,,,,,,
32,2015,3,14,6100,4,404947.0,,28002.0,,,,11268.0,307255.0,675627.0,31229.0,5918.0,,,23.2,,,,5.2,45.4,-7267.0,12310.0,-3867.0,,,,,58.87,,,58.86,,,,,,,,,,
32,2016,3,14,6100,4,245867.0,,29163.0,,,,15196.0,282101.0,730126.0,32575.0,5899.0,,,22.8,,,,6.0,38.6,40719.0,-35310.0,-4063.0,,,,,70.68,,,70.67,,,,,,,,,,
32,2017,3,14,6100,4,237022.0,,31139.0,,,,19331.0,274339.0,806575.0,36245.0,5732.0,,,18.9,,,,6.7,34.0,47630.0,-45955.0,1995.0,,,,,80.24,,,80.24,,,,,,,,,,
32,2018,3,14,6100,4,240469.0,,35145.0,,,,23525.0,274900.0,865887.0,45437.0,5548.0,,,23.3,,,,7.6,31.7,27773.0,-19329.0,747.0,,,,,93.18,,,93.18,,,,,,,,,,
32,2019,3,14,6100,4,251415.0,,39786.0,,,,26776.0,284752.0,890196.0,46720.0,5326.0,,,19.3,,,,9.1,32.0,-17680.0,26396.0,-7432.0,,,,,115.99,,,,,,,,,,,,,
33,2015,3,15,7050,4,,224266.0,84244.0,,,,124398.0,858747.0,12969442.0,1012861.0,4420.0,,,,,12.96,,7.07,6.61,4552.0,428289.0,-68275.0,,,,,68.02,,,67.95,1030.64,,,,,,,57033.0,,
33,2016,3,15,7050,4,,228693.0,85556.0,,,,29153.0,866398.0,13333858.0,1197238.0,4437.0,,,,,8.36,,6.43,6.49,-21667.0,350909.0,-144763.0,,,,,67.03,,,66.96,1053.76,,,,,,,55444.0,,
33,2017,3,15,7050,4,,227811.0,77604.0,,,,60798.0,900550.0,14095743.0,1614299.0,4527.0,,,,,10.94,,5.97,6.38,-16806.0,361320.0,72591.0,,,,,65.32,,,65.25,1128.31,,,,,,,52730.0,,
33,2018,3,15,7050,4,,234096.0,78484.0,,,,68479.0,943236.0,14381815.0,1697707.0,4520.0,,,,,12.57,,5.83,6.55,-25957.0,-100848.0,210197.0,,,,,67.98,,,67.91,1207.15,,,,,,,53796.0,,
33,2019,3,15,7050,4,,238616.0,72467.0,,,,35933.0,952267.0,14964129.0,1982786.0,4420.0,,,,,9.2,,5.32,6.36,-2706.0,251619.0,60524.0,,,,,65.3,,,65.23,1250.05,,,,,,,50478.0,,
34,2015,3,12,5100,4,1817069.0,,51330.0,,,,122990.0,892435.0,2624049.0,128801.0,10508.0,,,11.52,,,,5.8,29.82,6511.0,92494.0,-159150.0,,,,,354.16,,,,,,,,,,,,,
34,2016,3,12,5100,4,1712222.0,,36267.0,,,,-231698.0,646924.0,2219587.0,159449.0,10500.0,,,,,,,-25.76,24.37,-148735.0,209189.0,-26681.0,,,,,-1425.05,,,,,,,,,,,,,
34,2017,3,12,5100,4,1504373.0,,25426.0,,,,41952.0,683621.0,2217528.0,186844.0,10794.0,,,79.55,,,,0.94,25.79,87129.0,17623.0,-73941.0,,,,,43.95,,,,,,,,,,,,,
34,2018,3,12,5100,4,1652393.0,,31473.0,,,,-52268.0,628044.0,2225096.0,189591.0,10828.0,,,,,,,-8.75,22.97,9243.0,98380.0,-100851.0,,,,,-396.16,,,,,,,,,,,,,
34,2019,3,12,5100,4,1234077.0,,38574.0,,,,25166.0,651607.0,2134477.0,119155.0,8941.0,,,10.6,,,,5.19,24.6,70520.0,55248.0,-198341.0,,,,,224.72,,,,,,,,,,,,,
35,2015,3,16,7100,2,,659396.0,184578.0,,,,217005.0,1434680.0,23001585.0,2920509.0,13432.0,,,10.8,,,,12.8,5.4,343385.0,725966.0,-13265.0,,,,,87.07,,,86.28,,,,,,,,,,
35,2016,3,16,7100,2,,653711.0,165148.0,,,,57266.0,1313005.0,20420818.0,3273640.0,13688.0,,,10.1,,,,9.5,6.0,-229727.0,221746.0,415647.0,,,,,68.25,,,67.68,,,,,,,,,,
35,2017,3,16,7100,2,,616497.0,135623.0,,,,84835.0,1343433.0,19827296.0,3766145.0,14094.0,,,11.0,,,,8.4,6.3,143231.0,44543.0,307713.0,,,,,61.53,,,61.14,,,,,,,,,,
35,2018,3,16,7100,2,,712601.0,155676.0,,,,111626.0,1370520.0,21135041.0,3653464.0,14359.0,,,10.1,,,,8.8,6.0,432813.0,-1319248.0,777872.0,,,,,66.88,,,66.45,,,,,,,,,,
35,2019,3,16,7100,2,,720586.0,83159.0,,,,48194.0,1256430.0,21126706.0,4122102.0,14739.0,,,13.5,,,,5.1,5.9,55741.0,304857.0,108243.0,,,,,39.95,,,39.72,,,,,,,,,,
36,2015,3,3,2050,4,1773981.0,,59913.0,,,,112912.0,549483.0,1976635.0,162607.0,13432.0,,,19.5,,,,6.2,25.7,-34523.0,74646.0,-7442.0,,,,,39.96,,,,,,,,,,,,,
36,2016,3,3,2050,4,1777834.0,,111208.0,,,,21310.0,561658.0,1935502.0,164802.0,13688.0,,,12.6,,,,12.4,26.7,-68967.0,124980.0,-48029.0,,,,,88.36,,,,,,,,,,,,,
36,2017,3,3,2050,4,1872721.0,,140106.0,,,,99307.0,644076.0,1999892.0,194195.0,14094.0,,,7.9,,,,17.0,29.7,-89165.0,158892.0,-37884.0,,,,,131.66,,,,,,,,,,,,,
36,2018,3,3,2050,4,1900655.0,,143951.0,,,,116274.0,711525.0,2129027.0,184783.0,14359.0,,,9.0,,,,14.5,32.2,-54548.0,114034.0,-71289.0,,,,,129.09,,,,,,,,,,,,,
36,2019,3,3,2050,4,2039685.0,,163054.0,,,,107691.0,798149.0,2214512.0,157699.0,14739.0,,,7.1,,,,15.6,34.7,-24823.0,44203.0,-45302.0,,,,,157.65,,,,,,,,,,,,,
37,2014,3,9,3650,4,363570.0,,27084.0,,,,25306.0,139870.0,340506.0,22992.0,11463.0,,,19.16,,,,13.8,39.4,-5983.0,23972.0,-16942.0,,,,,67.42,,,63.98,,,,,,,,,,
37,2015,3,9,3650,4,400153.0,,33884.0,,,,35689.0,175190.0,388205.0,24347.0,11356.0,,,18.45,,,,16.3,44.1,-1471.0,29023.0,-27874.0,,,,,98.45,,,93.6,,,,,,,,,,
37,2016,3,9,3650,4,411260.0,,35833.0,,,,11826.0,183901.0,373533.0,31656.0,11450.0,,,14.73,,,,12.8,48.5,-2601.0,31954.0,-22421.0,,,,,84.71,,,84.11,,,,,,,,,,
37,2017,3,9,3650,4,394883.0,,31963.0,,,,22571.0,200698.0,387512.0,29735.0,11810.0,,,29.87,,,,10.7,51.2,-16453.0,33752.0,-18936.0,,,,,76.6,,,,,,,,,,,,,
37,2018,2,9,3650,4,448523.0,,55300.0,,,,47222.0,238626.0,441249.0,42213.0,12449.0,,,33.55,,,,18.3,53.5,-14820.0,46054.0,-18852.0,,,,,149.35,,,,,,,,,,,,,
37,2019,2,9,3650,4,474638.0,,50844.0,,,,34729.0,249753.0,455957.0,39289.0,13139.0,,,20.31,,,,17.1,54.1,-8754.0,32832.0,-27111.0,,,,,155.86,,,,,,,,,,,,,
38,2015,3,8,3600,2,1978676.0,,,,,236074.0,236992.0,1598500.0,2798407.0,105905.0,47417.0,,,14.6,54.6,,,,,-143983.0,343654.0,-181793.0,,,,,,162.07,1622.48,161.86,,,,236992.0,,,,,,
38,2016,3,8,3600,2,1854964.0,,,,,204881.0,42682.0,1587760.0,2614654.0,106259.0,47017.0,,,13.1,58.0,,,,,-173079.0,319634.0,-148642.0,,,,,,145.8,1609.69,145.61,,,,42682.0,,,,,,
38,2017,3,8,3600,2,1802989.0,,,,,166469.0,113396.0,1648515.0,2656482.0,119901.0,47204.0,,,24.1,59.4,,,,,-107718.0,256126.0,-133299.0,,,,,,120.26,1672.01,120.1,,,,113396.0,,,,,,
38,2018,3,8,3600,2,2501107.0,,,,,291807.0,148578.0,1743590.0,3372538.0,144397.0,59632.0,,,17.0,49.4,,,,,243949.0,148394.0,-377745.0,,,,,,208.25,1764.58,207.97,,,,148578.0,,,,,,
38,2019,3,8,3600,2,2725243.0,,,,,377471.0,248576.0,1902868.0,3638219.0,148479.0,61908.0,,,9.5,49.9,,,,,-3660.0,202548.0,-187204.0,,,,,,271.81,1923.47,271.51,,,,248576.0,,,,,,
39,2015,3,15,7050,4,,397394.0,73082.0,,,,81368.0,753762.0,8889853.0,826365.0,5300.0,,,,,9.35,,9.77,8.2,-91889.0,-509029.0,60395.0,,,,,25.57,,,,,,,,,,,,,
39,2016,3,15,7050,4,,375732.0,62090.0,,,,52687.0,793124.0,8928789.0,1080357.0,5356.0,,,,,6.4,,8.06,8.8,-107889.0,175802.0,186174.0,,,,,22.96,,,22.96,,,,,,,,,,
39,2017,3,15,7050,4,,380444.0,47542.0,,,,50617.0,820786.0,9258324.0,1329867.0,5360.0,,,,,10.53,,6.34,8.8,-61512.0,175676.0,135407.0,,,,,194.65,,,194.64,,,,,,,,,,
39,2018,3,15,7050,4,,383869.0,56811.0,,,,47474.0,856034.0,9456660.0,1434574.0,5307.0,,,,,8.22,,6.15,9.0,-18337.0,167415.0,-44287.0,,,,,199.01,,,198.98,,,,,,,,,,
39,2019,3,15,7050,4,,372243.0,55397.0,,,,49492.0,896642.0,9571172.0,1245870.0,5179.0,,,,,7.46,,5.99,9.3,-50158.0,13946.0,-152545.0,,,,,211.24,,,211.22,,,,,,,,,,
40,2015,3,8,3600,4,194674.0,,9221.0,,,,701.0,138234.0,319667.0,49152.0,5225.0,,,,,,,-3.88,42.72,-2964.0,11580.0,-2675.0,,,,,-71.94,,,,,,,,,,,,,
40,2016,3,8,3600,4,223301.0,,14125.0,,,,-22703.0,111340.0,293138.0,61458.0,5224.0,,,,,,,-13.46,37.53,4788.0,19721.0,-12135.0,,,,,-226.62,,,,,,,,,,,,,
40,2017,3,8,3600,4,212469.0,,12111.0,,,,-1894.0,107587.0,275315.0,58671.0,5239.0,,,,,,,-4.59,38.61,-1203.0,12023.0,-13580.0,,,,,-67.61,,,,,,,,,,,,,
40,2018,3,8,3600,4,211700.0,,22117.0,,,,13246.0,118600.0,297365.0,77879.0,5156.0,,,23.29,,,,9.59,39.36,-2457.0,26712.0,-5077.0,,,,,145.77,,,,,,,,,,,,,
40,2019,3,8,3600,4,220153.0,,27925.0,,,,14968.0,129827.0,305471.0,73820.0,5174.0,,,7.5,,,,16.27,42.04,-3758.0,1092.0,-1334.0,,,,,271.69,,,,,,,,,,,,,
41,2015,3,1,3050,4,526144.0,,25544.0,,,,50988.0,378715.0,547096.0,59897.0,6146.0,,,26.54,,,,4.6,67.1,4331.0,25107.0,-43636.0,,,,,53.28,,,53.22,,,,,,,,,,
41,2016,3,1,3050,4,556701.0,,28099.0,,,,14140.0,386485.0,548120.0,72960.0,6440.0,,,30.71,,,,4.8,68.1,-9446.0,35839.0,-12201.0,,,,,58.25,,,58.15,,,,,,,,,,
41,2017,3,1,3050,4,532040.0,,30329.0,,,,28457.0,406805.0,555337.0,90837.0,6324.0,,,25.75,,,,5.1,70.9,-11470.0,35361.0,-5240.0,,,,,64.5,,,64.43,,,,,,,,,,
41,2018,3,1,3050,4,540094.0,,31800.0,,,,25148.0,413794.0,591512.0,98461.0,6545.0,,,29.51,,,,5.4,67.5,-18593.0,42869.0,-18067.0,,,,,71.47,,,71.4,,,,,,,,,,
41,2019,3,1,3050,4,565343.0,,32062.0,,,,17043.0,418848.0,594754.0,107374.0,6760.0,,,33.88,,,,5.5,67.9,-10567.0,39873.0,-19184.0,,,,,74.98,,,74.9,,,,,,,,,,
42,2015,3,9,3650,1,9774930.0,,,,,518994.0,337578.0,,12433727.0,701703.0,336670.0,,,18.3,,,,,,233206.0,451825.0,-612545.0,,225.19,,224.99,,,,,,3046.74,,337578.0,2942281.0,7.8,23.7,,4296342.0,
42,2016,3,9,3650,1,10034305.0,,,,,517040.0,-127557.0,,12551005.0,699315.0,335244.0,,,14.8,,,,,,-26467.0,812226.0,-730799.0,,178.27,,178.08,,,,,,2832.39,,-127557.0,2735078.0,6.1,21.8,,4125570.0,
42,2017,3,9,3650,1,9162264.0,,,,,469091.0,299397.0,,9663917.0,765242.0,303887.0,,,12.6,,,,,,-209536.0,629582.0,-337955.0,,239.49,,239.42,,,,,,3072.79,,299397.0,2967085.0,8.1,30.7,,4096995.0,
42,2018,3,9,3650,1,9368614.0,,,,,638646.0,382341.0,,10106603.0,697964.0,307275.0,,,10.3,,,,,,-321454.0,727168.0,-474328.0,,375.93,,375.6,,,,,,3395.0,,382341.0,3278024.0,11.6,32.4,,4511671.0,
42,2019,3,9,3650,1,9480619.0,,,,,516502.0,171140.0,,9626592.0,807593.0,295941.0,,,15.6,,,,,,-320426.0,610025.0,-162872.0,,230.47,,230.25,,,,,,3378.81,,171140.0,3262603.0,6.8,33.9,,4414403.0,
43,2015,3,7,3450,4,1886894.0,,101688.0,,,,135387.0,851785.0,2300241.0,101654.0,36420.0,,,9.32,,,,11.98,33.8,-156027.0,153078.0,-73674.0,,,,,238.19,,,,,,,,,,,,,
43,2016,3,7,3450,4,1822805.0,,28927.0,,,,-88552.0,745492.0,2261134.0,184336.0,36338.0,,,,,,,-2.94,30.6,93883.0,97933.0,-104618.0,,,,,-59.34,,,,,,,,,,,,,
43,2017,3,7,3450,4,1695864.0,,-19103.0,,,,-14302.0,729404.0,2310435.0,200417.0,36951.0,,,,,,,-3.37,29.2,16545.0,141716.0,-137833.0,,,,,-63.54,,,,,,,,,,,,,
43,2018,3,7,3450,4,1881158.0,,71149.0,,,,68763.0,790984.0,2352114.0,165267.0,37436.0,,,6.11,,,,8.92,31.6,-66598.0,190832.0,-161598.0,,,,,174.43,,,,,,,,,,,,,
43,2019,3,7,3450,4,1971869.0,,34629.0,,,,14782.0,803312.0,2384973.0,197216.0,39341.0,,,8.38,,,,4.85,31.0,-9561.0,67136.0,-28603.0,,,,,99.2,,,,,,,,,,,,,
44,2015,3,8,3600,4,482699.0,,36258.0,,,,36600.0,247553.0,570392.0,95604.0,16030.0,,,10.0,,,,10.5,41.9,-7044.0,11296.0,-15894.0,,,,,,,,,,,,,,,,,,
44,2016,3,8,3600,4,486235.0,,36471.0,,,,9794.0,250444.0,579860.0,91185.0,16270.0,,,12.7,,,,7.2,41.6,-9655.0,21528.0,-14344.0,,,,,,,,,,,,,,,,,,
44,2017,3,8,3600,4,476104.0,,28464.0,,,,17429.0,277509.0,588457.0,90683.0,16317.0,,,17.0,,,,8.0,46.1,-15102.0,33816.0,-18563.0,,,,,,,,,,,,,,,,,,
44,2017,12,8,3600,4,381993.0,,16529.0,,,,13473.0,284788.0,612919.0,139102.0,16219.0,,,45.8,,,,3.5,45.3,11296.0,44157.0,-7906.0,,,,,,,,,,,,,,,,,,
44,2018,12,8,3600,4,509175.0,,31281.0,,,,12493.0,286778.0,591582.0,110556.0,16556.0,,,13.7,,,,6.6,47.3,-46412.0,34610.0,-15927.0,,,,,,,,,,,,,,,,,,
44,2019,12,8,3600,4,522424.0,,35571.0,,,,25043.0,291827.0,595239.0,93351.0,17080.0,,,13.8,,,,8.3,47.7,-20188.0,26720.0,-24077.0,,,,,,,,,,,,,,,,,,
45,2015,3,4,3200,2,777687.0,,29239.0,27613.0,,,70668.0,409369.0,823636.0,100807.0,33000.0,,,25.3,,,,9.4,47.0,-58419.0,32134.0,11538.0,,,,,84.44,,,84.3,970.0,,,,,,,,,
45,2015,12,4,3200,2,763058.0,,37588.0,37660.0,,,13594.0,413334.0,808547.0,104926.0,33783.0,,,43.5,,,,6.0,48.4,-30151.0,60529.0,-23137.0,,,,,58.17,,,58.08,981.37,,,,,,,,,
45,2016,12,4,3200,2,850306.0,,37174.0,36780.0,,,8978.0,413870.0,934590.0,113122.0,36549.0,,,36.8,,,,8.2,42.0,22378.0,59129.0,-70640.0,,,,,80.41,,,80.3,984.13,,,,,,,,,
45,2017,12,4,3200,2,1005062.0,,80327.0,80437.0,,,42456.0,445872.0,949425.0,156834.0,37438.0,,,95.6,,,,5.6,44.6,-53117.0,95392.0,-1061.0,,,,,56.95,,,56.87,1059.84,,,,,,,,,
45,2018,12,4,3200,2,1094825.0,,109489.0,108350.0,,,43775.0,468462.0,1009618.0,111767.0,38640.0,,,44.8,,,,14.1,44.4,-29722.0,92577.0,-103112.0,,,,,153.74,,,153.56,1123.19,,,,,,,,,
45,2019,12,4,3200,2,1131547.0,,108739.0,113831.0,,,72653.0,517857.0,1218795.0,97466.0,40000.0,,,42.3,,,,15.6,40.7,113678.0,75562.0,-202823.0,,,,,184.18,,,183.99,1242.85,,,,,,,,,
46,2015,3,3,2050,4,642167.0,,41889.0,,,,38440.0,144089.0,476914.0,133563.0,5379.0,,,12.38,,,,21.7,30.2,-40235.0,39984.0,-4067.0,,,,,,,,,,,,,,,,,,
46,2016,3,3,2050,4,787354.0,,67327.0,,,,44259.0,185374.0,589993.0,152115.0,6136.0,,,6.15,,,,31.2,31.3,-16286.0,65590.0,-30801.0,,,,,,,,,,,,,,,,,,
46,2017,3,3,2050,4,772328.0,,88827.0,,,,58116.0,238467.0,630937.0,201456.0,6602.0,,,6.16,,,,27.8,37.7,-40213.0,109536.0,-19824.0,,,,,,,,,,,,,,,,,,
46,2018,3,3,2050,4,813276.0,,100497.0,,,,74798.0,296835.0,687706.0,206866.0,6816.0,,,6.69,,,,27.1,43.0,-34742.0,56516.0,-16351.0,,,,,,,,,,,,,,,,,,
46,2019,3,3,2050,4,890981.0,,100369.0,,,,86214.0,368051.0,773219.0,212980.0,6974.0,,,4.74,,,,26.4,47.5,-12379.0,33064.0,-14473.0,,,,,,,,,,,,,,,,,,
47,2015,12,10,9050,4,4513955.0,706469.0,,107265.0,,,42077.0,,3066075.0,263322.0,47324.0,,,26.3,,,,,,-95666.0,69554.0,-61203.0,254.05,,254.03,,,,,,,3746.3,,42077.0,1068216.0,6.8,34.8,,,
47,2016,12,10,9050,4,4924933.0,838359.0,,137681.0,,,-39851.0,,3155230.0,242410.0,55843.0,,,18.8,,,,,,2539.0,143585.0,-156161.0,292.85,,292.84,,,,,,,3271.21,,-39851.0,932742.0,8.3,29.6,,,
47,2017,12,10,9050,4,5187300.0,928841.0,,137392.0,,,214979.0,,3562857.0,305760.0,60064.0,,,12.8,,,,,,1226.0,141557.0,-85531.0,373.11,,373.1,,,,,,,3878.03,,214979.0,1093211.0,10.4,30.7,,,
47,2018,12,10,9050,4,5357278.0,1018512.0,,111638.0,,,15326.0,,3638488.0,416668.0,62608.0,,,15.3,,,,,,57522.0,133049.0,-61382.0,320.39,,320.38,,,,,,,3716.33,,15326.0,1047619.0,8.4,28.8,,,
47,2019,12,10,9050,4,5146802.0,1047881.0,,-3358.0,,,-17313.0,,3795729.0,414055.0,66400.0,,,-13.1,,,,,,-7803.0,79957.0,-76051.0,-287.92,,-287.94,,,,,,,3523.11,,-17313.0,974977.0,-8.0,25.7,,,
48,2015,3,15,7050,4,,211585.0,75130.0,,,,137669.0,929285.0,11233412.0,291839.0,4211.0,,,,,14.94,,5.74,8.26,-21355.0,147900.0,-57649.0,,,,,80.3,,,75.73,,,,,,,,,,
48,2016,3,15,7050,4,,223613.0,72769.0,,,,11175.0,922360.0,11117249.0,272172.0,4123.0,,,,,10.43,,5.18,8.28,-18155.0,-308727.0,307248.0,,,,,77.79,,,73.32,,,,,,,,,,
48,2017,3,15,7050,4,,249804.0,47055.0,,,,33121.0,934719.0,11054783.0,733777.0,4029.0,,,,,18.87,,3.15,8.44,-20783.0,-290878.0,773271.0,,,,,47.98,,,45.18,,,,,,,,,,
48,2018,3,15,7050,4,,224091.0,65839.0,,,,79828.0,992808.0,11532724.0,711919.0,3990.0,,,,,12.01,,5.21,8.59,12233.0,135934.0,-170100.0,,,,,83.71,,,78.32,,,,,,,,,,
48,2019,3,15,7050,4,,235736.0,63379.0,,,,46995.0,1016815.0,11854771.0,908669.0,3947.0,,,,,10.62,,4.67,8.56,-76244.0,73314.0,199753.0,,,,,79.31,,,76.93,,,,,,,,,,
49,2015,2,14,6100,4,851374.0,912523.0,35904.0,,,,44750.0,408477.0,979611.0,86497.0,7514.0,,,16.9,,,,5.9,41.0,11619.0,41018.0,-116049.0,,,,,,,,,,,,,,,,,,
49,2016,2,14,6100,4,865889.0,929588.0,37785.0,,,,7711.0,407386.0,974421.0,73536.0,7315.0,,,13.3,,,,6.0,40.9,-19239.0,25638.0,-16081.0,,,,,,,,,,,,,,,,,,
49,2017,2,14,6100,4,860761.0,923601.0,37215.0,,,,19019.0,421890.0,986464.0,103765.0,7518.0,,,16.9,,,,5.1,41.8,-4228.0,42266.0,-9124.0,,,,,,,,,,,,,,,,,,
49,2018,2,14,6100,4,844934.0,907805.0,38606.0,,,,31901.0,449526.0,1035807.0,95120.0,7569.0,,,16.1,,,,5.6,42.4,14185.0,36870.0,-62286.0,,,,,,,,,,,,,,,,,,
49,2019,2,14,6100,4,846894.0,912848.0,31234.0,,,,9250.0,461585.0,1078130.0,94692.0,7761.0,,,15.6,,,,3.7,41.2,17226.0,67913.0,-85815.0,,,,,,,,,,,,,,,,,,
